date,entity,category,metric,value,currency,unit
2024-01-01,Hat-2-Gündüz,Ürün-C,performance_percent,82.2,,%
2024-01-01,Hat-2-Gündüz,Ürün-C,quality_percent,95.4,,%
2024-01-01,Hat-2-Gündüz,Ürün-C,production_units,922,,adet
2024-01-01,Hat-2-Gündüz,Ürün-C,scrap_units,42,,adet
2024-01-01,Hat-2-Gündüz,Ürün-C,scrap_cost_tl,754,TL,
2024-01-01,Hat-2-Gündüz,Ürün-C,downtime_hours,0.6,,saat
2024-01-01,Hat-2-Gece,Ürün-C,oee_percent,66.1,,%
2024-01-01,Hat-2-Gece,Ürün-C,availability_percent,88.1,,%
2024-01-01,Hat-2-Gece,Ürün-C,performance_percent,80.7,,%
2024-01-01,Hat-2-Gece,Ürün-C,quality_percent,93,,%
2024-01-01,Hat-2-Gece,Ürün-C,production_units,1131,,adet
2024-01-01,Hat-2-Gece,Ürün-C,scrap_units,78,,adet
2024-01-01,Hat-2-Gece,Ürün-C,scrap_cost_tl,1527,TL,
2024-01-01,Hat-2-Gece,Ürün-C,downtime_hours,1,,saat
2024-01-01,Hat-3-Gündüz,Ürün-A,oee_percent,76.7,,%
2024-01-01,Hat-3-Gündüz,Ürün-A,availability_percent,86.2,,%
2024-01-01,Hat-3-Gündüz,Ürün-A,performance_percent,93.3,,%
2024-01-01,Hat-3-Gündüz,Ürün-A,quality_percent,95.3,,%
2024-01-01,Hat-3-Gündüz,Ürün-A,production_units,1012,,adet
2024-01-01,Hat-3-Gündüz,Ürün-A,scrap_units,47,,adet
2024-01-01,Hat-3-Gündüz,Ürün-A,scrap_cost_tl,739,TL,
2024-01-01,Hat-3-Gündüz,Ürün-A,downtime_hours,1.1,,saat
2024-01-01,Hat-3-Gece,Ürün-A,oee_percent,66.3,,%
2024-01-01,Hat-3-Gece,Ürün-A,availability_percent,86.1,,%
2024-01-01,Hat-3-Gece,Ürün-A,performance_percent,85.3,,%
2024-01-01,Hat-3-Gece,Ürün-A,quality_percent,90.3,,%
2024-01-01,Hat-3-Gece,Ürün-A,production_units,1014,,adet
2024-01-01,Hat-3-Gece,Ürün-A,scrap_units,98,,adet
2024-01-01,Hat-3-Gece,Ürün-A,scrap_cost_tl,2567,TL,
2024-01-01,Hat-3-Gece,Ürün-A,downtime_hours,1.1,,saat
2024-01-01,Hat-3-Gündüz,Ürün-B,oee_percent,69.8,,%
2024-01-01,Hat-3-Gündüz,Ürün-B,availability_percent,88.4,,%
2024-01-01,Hat-3-Gündüz,Ürün-B,performance_percent,85.3,,%
2024-01-01,Hat-3-Gündüz,Ürün-B,quality_percent,92.6,,%
2024-01-01,Hat-3-Gündüz,Ürün-B,production_units,1005,,adet
2024-01-01,Hat-3-Gündüz,Ürün-B,scrap_units,74,,adet
2024-01-01,Hat-3-Gündüz,Ürün-B,scrap_cost_tl,2186,TL,
2024-01-01,Hat-3-Gündüz,Ürün-B,downtime_hours,0.9,,saat
2024-01-01,Hat-3-Gece,Ürün-B,oee_percent,77.5,,%
2024-01-01,Hat-3-Gece,Ürün-B,availability_percent,93.9,,%
2024-01-01,Hat-3-Gece,Ürün-B,performance_percent,90.8,,%
2024-01-01,Hat-3-Gece,Ürün-B,quality_percent,90.9,,%
2024-01-01,Hat-3-Gece,Ürün-B,production_units,1028,,adet
2024-01-01,Hat-3-Gece,Ürün-B,scrap_units,93,,adet
2024-01-01,Hat-3-Gece,Ürün-B,scrap_cost_tl,2306,TL,
2024-01-01,Hat-3-Gece,Ürün-B,downtime_hours,0.5,,saat
2024-01-01,Hat-3-Gündüz,Ürün-C,oee_percent,69.2,,%
2024-01-01,Hat-3-Gündüz,Ürün-C,availability_percent,91.7,,%
2024-01-01,Hat-3-Gündüz,Ürün-C,performance_percent,82.1,,%
2024-01-01,Hat-3-Gündüz,Ürün-C,quality_percent,91.9,,%
2024-01-01,Hat-3-Gündüz,Ürün-C,production_units,857,,adet
2024-01-01,Hat-3-Gündüz,Ürün-C,scrap_units,69,,adet
2024-01-01,Hat-3-Gündüz,Ürün-C,scrap_cost_tl,1464,TL,
2024-01-01,Hat-3-Gündüz,Ürün-C,downtime_hours,0.7,,saat
2024-01-01,Hat-3-Gece,Ürün-C,oee_percent,72.2,,%
2024-01-01,Hat-3-Gece,Ürün-C,availability_percent,89.3,,%
2024-01-01,Hat-3-Gece,Ürün-C,performance_percent,88.4,,%
2024-01-01,Hat-3-Gece,Ürün-C,quality_percent,91.4,,%
2024-01-01,Hat-3-Gece,Ürün-C,production_units,809,,adet
2024-01-01,Hat-3-Gece,Ürün-C,scrap_units,69,,adet
2024-01-01,Hat-3-Gece,Ürün-C,scrap_cost_tl,1536,TL,
2024-01-01,Hat-3-Gece,Ürün-C,downtime_hours,0.9,,saat
2024-01-02,Hat-1-Gündüz,Ürün-A,oee_percent,76.8,,%
2024-01-02,Hat-1-Gündüz,Ürün-A,availability_percent,92.9,,%
2024-01-02,Hat-1-Gündüz,Ürün-A,performance_percent,87.9,,%
2024-01-02,Hat-1-Gündüz,Ürün-A,quality_percent,94,,%
2024-01-02,Hat-1-Gündüz,Ürün-A,production_units,1128,,adet
2024-01-02,Hat-1-Gündüz,Ürün-A,scrap_units,68,,adet
2024-01-02,Hat-1-Gündüz,Ürün-A,scrap_cost_tl,764,TL,
2024-01-02,Hat-1-Gündüz,Ürün-A,downtime_hours,0.6,,saat
2024-01-02,Hat-1-Gece,Ürün-A,oee_percent,67,,%
2024-01-02,Hat-1-Gece,Ürün-A,availability_percent,85.5,,%
2024-01-02,Hat-1-Gece,Ürün-A,performance_percent,80.9,,%
2024-01-02,Hat-1-Gece,Ürün-A,quality_percent,96.8,,%
2024-01-02,Hat-1-Gece,Ürün-A,production_units,979,,adet
2024-01-02,Hat-1-Gece,Ürün-A,scrap_units,30,,adet
2024-01-02,Hat-1-Gece,Ürün-A,scrap_cost_tl,450,TL,
2024-01-02,Hat-1-Gece,Ürün-A,downtime_hours,1.2,,saat
2024-01-02,Hat-1-Gündüz,Ürün-B,oee_percent,77,,%
2024-01-02,Hat-1-Gündüz,Ürün-B,availability_percent,88.2,,%
2024-01-02,Hat-1-Gündüz,Ürün-B,performance_percent,92.4,,%
2024-01-02,Hat-1-Gündüz,Ürün-B,quality_percent,94.6,,%
2024-01-02,Hat-1-Gündüz,Ürün-B,production_units,839,,adet
2024-01-02,Hat-1-Gündüz,Ürün-B,scrap_units,45,,adet
2024-01-02,Hat-1-Gündüz,Ürün-B,scrap_cost_tl,578,TL,
2024-01-02,Hat-1-Gündüz,Ürün-B,downtime_hours,0.9,,saat
2024-01-02,Hat-1-Gece,Ürün-B,oee_percent,76.7,,%
2024-01-02,Hat-1-Gece,Ürün-B,availability_percent,94.6,,%
2024-01-02,Hat-1-Gece,Ürün-B,performance_percent,87.2,,%
2024-01-02,Hat-1-Gece,Ürün-B,quality_percent,93.1,,%
2024-01-02,Hat-1-Gece,Ürün-B,production_units,1064,,adet
2024-01-02,Hat-1-Gece,Ürün-B,scrap_units,73,,adet
2024-01-02,Hat-1-Gece,Ürün-B,scrap_cost_tl,1656,TL,
2024-01-02,Hat-1-Gece,Ürün-B,downtime_hours,0.4,,saat
2024-01-02,Hat-1-Gündüz,Ürün-C,oee_percent,72.8,,%
2024-01-02,Hat-1-Gündüz,Ürün-C,availability_percent,90.9,,%
2024-01-02,Hat-1-Gündüz,Ürün-C,performance_percent,82.7,,%
2024-01-02,Hat-1-Gündüz,Ürün-C,quality_percent,96.9,,%
2024-01-02,Hat-1-Gündüz,Ürün-C,production_units,1072,,adet
2024-01-02,Hat-1-Gündüz,Ürün-C,scrap_units,33,,adet
2024-01-02,Hat-1-Gündüz,Ürün-C,scrap_cost_tl,584,TL,
2024-01-02,Hat-1-Gündüz,Ürün-C,downtime_hours,0.7,,saat
2024-01-02,Hat-1-Gece,Ürün-C,oee_percent,77.9,,%
2024-01-02,Hat-1-Gece,Ürün-C,availability_percent,92.1,,%
2024-01-02,Hat-1-Gece,Ürün-C,performance_percent,90.2,,%
2024-01-02,Hat-1-Gece,Ürün-C,quality_percent,93.8,,%
2024-01-02,Hat-1-Gece,Ürün-C,production_units,1045,,adet
2024-01-02,Hat-1-Gece,Ürün-C,scrap_units,64,,adet
2024-01-02,Hat-1-Gece,Ürün-C,scrap_cost_tl,1122,TL,
2024-01-02,Hat-1-Gece,Ürün-C,downtime_hours,0.6,,saat
2024-01-02,Hat-2-Gündüz,Ürün-A,oee_percent,80.4,,%
2024-01-02,Hat-2-Gündüz,Ürün-A,availability_percent,94.2,,%
2024-01-02,Hat-2-Gündüz,Ürün-A,performance_percent,90.8,,%
2024-01-02,Hat-2-Gündüz,Ürün-A,quality_percent,94.1,,%
2024-01-02,Hat-2-Gündüz,Ürün-A,production_units,882,,adet
2024-01-02,Hat-2-Gündüz,Ürün-A,scrap_units,52,,adet
2024-01-02,Hat-2-Gündüz,Ürün-A,scrap_cost_tl,575,TL,
2024-01-02,Hat-2-Gündüz,Ürün-A,downtime_hours,0.5,,saat
2024-01-02,Hat-2-Gece,Ürün-A,oee_percent,73.8,,%
2024-01-02,Hat-2-Gece,Ürün-A,availability_percent,85.9,,%
2024-01-02,Hat-2-Gece,Ürün-A,performance_percent,94.4,,%
2024-01-02,Hat-2-Gece,Ürün-A,quality_percent,91,,%
2024-01-02,Hat-2-Gece,Ürün-A,production_units,880,,adet
2024-01-02,Hat-2-Gece,Ürün-A,scrap_units,79,,adet
2024-01-02,Hat-2-Gece,Ürün-A,scrap_cost_tl,929,TL,
2024-01-02,Hat-2-Gece,Ürün-A,downtime_hours,1.1,,saat
2024-01-02,Hat-2-Gündüz,Ürün-B,oee_percent,72.8,,%
2024-01-02,Hat-2-Gündüz,Ürün-B,availability_percent,90.6,,%
2024-01-02,Hat-2-Gündüz,Ürün-B,performance_percent,84.6,,%
2024-01-02,Hat-2-Gündüz,Ürün-B,quality_percent,95,,%
2024-01-02,Hat-2-Gündüz,Ürün-B,production_units,1060,,adet
2024-01-02,Hat-2-Gündüz,Ürün-B,scrap_units,52,,adet
2024-01-02,Hat-2-Gündüz,Ürün-B,scrap_cost_tl,1321,TL,
2024-01-02,Hat-2-Gündüz,Ürün-B,downtime_hours,0.8,,saat
2024-01-02,Hat-2-Gece,Ürün-B,oee_percent,72.2,,%
2024-01-02,Hat-2-Gece,Ürün-B,availability_percent,94,,%
2024-01-02,Hat-2-Gece,Ürün-B,performance_percent,84.3,,%
2024-01-02,Hat-2-Gece,Ürün-B,quality_percent,91.2,,%
2024-01-02,Hat-2-Gece,Ürün-B,production_units,914,,adet
2024-01-02,Hat-2-Gece,Ürün-B,scrap_units,80,,adet
2024-01-02,Hat-2-Gece,Ürün-B,scrap_cost_tl,1472,TL,
2024-01-02,Hat-2-Gece,Ürün-B,downtime_hours,0.5,,saat
2024-01-02,Hat-2-Gündüz,Ürün-C,oee_percent,72.7,,%
2024-01-02,Hat-2-Gündüz,Ürün-C,availability_percent,90.5,,%
2024-01-02,Hat-2-Gündüz,Ürün-C,performance_percent,83,,%
2024-01-02,Hat-2-Gündüz,Ürün-C,quality_percent,96.8,,%
2024-01-02,Hat-2-Gündüz,Ürün-C,production_units,805,,adet
2024-01-02,Hat-2-Gündüz,Ürün-C,scrap_units,25,,adet
2024-01-02,Hat-2-Gündüz,Ürün-C,scrap_cost_tl,298,TL,
2024-01-02,Hat-2-Gündüz,Ürün-C,downtime_hours,0.8,,saat
2024-01-02,Hat-2-Gece,Ürün-C,oee_percent,69.4,,%
2024-01-02,Hat-2-Gece,Ürün-C,availability_percent,85.2,,%
2024-01-02,Hat-2-Gece,Ürün-C,performance_percent,85.1,,%
2024-01-02,Hat-2-Gece,Ürün-C,quality_percent,95.7,,%
2024-01-02,Hat-2-Gece,Ürün-C,production_units,1014,,adet
2024-01-02,Hat-2-Gece,Ürün-C,scrap_units,43,,adet
2024-01-02,Hat-2-Gece,Ürün-C,scrap_cost_tl,1100,TL,
2024-01-02,Hat-2-Gece,Ürün-C,downtime_hours,1.2,,saat
2024-01-02,Hat-3-Gündüz,Ürün-A,oee_percent,75.6,,%
2024-01-02,Hat-3-Gündüz,Ürün-A,availability_percent,89.6,,%
2024-01-02,Hat-3-Gündüz,Ürün-A,performance_percent,93.2,,%
2024-01-02,Hat-3-Gündüz,Ürün-A,quality_percent,90.5,,%
2024-01-02,Hat-3-Gündüz,Ürün-A,production_units,957,,adet
2024-01-02,Hat-3-Gündüz,Ürün-A,scrap_units,91,,adet
2024-01-02,Hat-3-Gündüz,Ürün-A,scrap_cost_tl,2125,TL,
2024-01-02,Hat-3-Gündüz,Ürün-A,downtime_hours,0.8,,saat
2024-01-02,Hat-3-Gece,Ürün-A,oee_percent,72.7,,%
2024-01-02,Hat-3-Gece,Ürün-A,availability_percent,85.4,,%
2024-01-02,Hat-3-Gece,Ürün-A,performance_percent,94.3,,%
2024-01-02,Hat-3-Gece,Ürün-A,quality_percent,90.3,,%
2024-01-02,Hat-3-Gece,Ürün-A,production_units,1133,,adet
2024-01-02,Hat-3-Gece,Ürün-A,scrap_units,110,,adet
2024-01-02,Hat-3-Gece,Ürün-A,scrap_cost_tl,1576,TL,
2024-01-02,Hat-3-Gece,Ürün-A,downtime_hours,1.2,,saat
2024-01-02,Hat-3-Gündüz,Ürün-B,oee_percent,81.7,,%
2024-01-02,Hat-3-Gündüz,Ürün-B,availability_percent,93.1,,%
2024-01-02,Hat-3-Gündüz,Ürün-B,performance_percent,94.7,,%
2024-01-02,Hat-3-Gündüz,Ürün-B,quality_percent,92.7,,%
2024-01-02,Hat-3-Gündüz,Ürün-B,production_units,1041,,adet
2024-01-02,Hat-3-Gündüz,Ürün-B,scrap_units,76,,adet
2024-01-02,Hat-3-Gündüz,Ürün-B,scrap_cost_tl,883,TL,
2024-01-02,Hat-3-Gündüz,Ürün-B,downtime_hours,0.6,,saat
2024-01-02,Hat-3-Gece,Ürün-B,oee_percent,72.4,,%
2024-01-02,Hat-3-Gece,Ürün-B,availability_percent,94.8,,%
2024-01-02,Hat-3-Gece,Ürün-B,performance_percent,82.7,,%
2024-01-02,Hat-3-Gece,Ürün-B,quality_percent,92.3,,%
2024-01-02,Hat-3-Gece,Ürün-B,production_units,1091,,adet
2024-01-02,Hat-3-Gece,Ürün-B,scrap_units,83,,adet
2024-01-02,Hat-3-Gece,Ürün-B,scrap_cost_tl,2029,TL,
2024-01-02,Hat-3-Gece,Ürün-B,downtime_hours,0.4,,saat
2024-01-02,Hat-3-Gündüz,Ürün-C,oee_percent,72.6,,%
2024-01-02,Hat-3-Gündüz,Ürün-C,availability_percent,91.9,,%
2024-01-02,Hat-3-Gündüz,Ürün-C,performance_percent,81.6,,%
2024-01-02,Hat-3-Gündüz,Ürün-C,quality_percent,96.8,,%
2024-01-02,Hat-3-Gündüz,Ürün-C,production_units,895,,adet
2024-01-02,Hat-3-Gündüz,Ürün-C,scrap_units,28,,adet
2024-01-02,Hat-3-Gündüz,Ürün-C,scrap_cost_tl,300,TL,
2024-01-02,Hat-3-Gündüz,Ürün-C,downtime_hours,0.6,,saat
2024-01-02,Hat-3-Gece,Ürün-C,oee_percent,73.9,,%
2024-01-02,Hat-3-Gece,Ürün-C,availability_percent,86.5,,%
2024-01-02,Hat-3-Gece,Ürün-C,performance_percent,90.8,,%
2024-01-02,Hat-3-Gece,Ürün-C,quality_percent,94.1,,%
2024-01-02,Hat-3-Gece,Ürün-C,production_units,866,,adet
2024-01-02,Hat-3-Gece,Ürün-C,scrap_units,51,,adet
2024-01-02,Hat-3-Gece,Ürün-C,scrap_cost_tl,1473,TL,
2024-01-02,Hat-3-Gece,Ürün-C,downtime_hours,1.1,,saat
2024-01-03,Hat-1-Gündüz,Ürün-A,oee_percent,68.7,,%
2024-01-03,Hat-1-Gündüz,Ürün-A,availability_percent,85.9,,%
2024-01-03,Hat-1-Gündüz,Ürün-A,performance_percent,86.4,,%
2024-01-03,Hat-1-Gündüz,Ürün-A,quality_percent,92.5,,%
2024-01-03,Hat-1-Gündüz,Ürün-A,production_units,1145,,adet
2024-01-03,Hat-1-Gündüz,Ürün-A,scrap_units,85,,adet
2024-01-03,Hat-1-Gündüz,Ürün-A,scrap_cost_tl,1355,TL,
2024-01-03,Hat-1-Gündüz,Ürün-A,downtime_hours,1.1,,saat
2024-01-03,Hat-1-Gece,Ürün-A,oee_percent,71.2,,%
2024-01-03,Hat-1-Gece,Ürün-A,availability_percent,93.8,,%
2024-01-03,Hat-1-Gece,Ürün-A,performance_percent,83.1,,%
2024-01-03,Hat-1-Gece,Ürün-A,quality_percent,91.3,,%
2024-01-03,Hat-1-Gece,Ürün-A,production_units,1145,,adet
2024-01-03,Hat-1-Gece,Ürün-A,scrap_units,99,,adet
2024-01-03,Hat-1-Gece,Ürün-A,scrap_cost_tl,2810,TL,
2024-01-03,Hat-1-Gece,Ürün-A,downtime_hours,0.5,,saat
2024-01-03,Hat-1-Gündüz,Ürün-B,oee_percent,71.8,,%
2024-01-03,Hat-1-Gündüz,Ürün-B,availability_percent,94.3,,%
2024-01-03,Hat-1-Gündüz,Ürün-B,performance_percent,84.3,,%
2024-01-03,Hat-1-Gündüz,Ürün-B,quality_percent,90.3,,%
2024-01-03,Hat-1-Gündüz,Ürün-B,production_units,1161,,adet
2024-01-03,Hat-1-Gündüz,Ürün-B,scrap_units,112,,adet
2024-01-03,Hat-1-Gündüz,Ürün-B,scrap_cost_tl,3045,TL,
2024-01-03,Hat-1-Gündüz,Ürün-B,downtime_hours,0.5,,saat
2024-01-03,Hat-1-Gece,Ürün-B,oee_percent,71.4,,%
2024-01-03,Hat-1-Gece,Ürün-B,availability_percent,90.4,,%
2024-01-03,Hat-1-Gece,Ürün-B,performance_percent,81.9,,%
2024-01-03,Hat-1-Gece,Ürün-B,quality_percent,96.5,,%
2024-01-03,Hat-1-Gece,Ürün-B,production_units,1175,,adet
2024-01-03,Hat-1-Gece,Ürün-B,scrap_units,41,,adet
2024-01-03,Hat-1-Gece,Ürün-B,scrap_cost_tl,1065,TL,
2024-01-03,Hat-1-Gece,Ürün-B,downtime_hours,0.8,,saat
2024-01-03,Hat-1-Gündüz,Ürün-C,oee_percent,74.1,,%
2024-01-03,Hat-1-Gündüz,Ürün-C,availability_percent,90.7,,%
2024-01-03,Hat-1-Gündüz,Ürün-C,performance_percent,88.8,,%
2024-01-03,Hat-1-Gündüz,Ürün-C,quality_percent,92,,%
2024-01-03,Hat-1-Gündüz,Ürün-C,production_units,986,,adet
2024-01-03,Hat-1-Gündüz,Ürün-C,scrap_units,78,,adet
2024-01-03,Hat-1-Gündüz,Ürün-C,scrap_cost_tl,961,TL,
2024-01-03,Hat-1-Gündüz,Ürün-C,downtime_hours,0.7,,saat
2024-01-03,Hat-1-Gece,Ürün-C,oee_percent,83.8,,%
2024-01-03,Hat-1-Gece,Ürün-C,availability_percent,92,,%
2024-01-03,Hat-1-Gece,Ürün-C,performance_percent,93.7,,%
2024-01-03,Hat-1-Gece,Ürün-C,quality_percent,97.2,,%
2024-01-03,Hat-1-Gece,Ürün-C,production_units,977,,adet
2024-01-03,Hat-1-Gece,Ürün-C,scrap_units,27,,adet
2024-01-03,Hat-1-Gece,Ürün-C,scrap_cost_tl,393,TL,
2024-01-03,Hat-1-Gece,Ürün-C,downtime_hours,0.6,,saat
2024-01-03,Hat-2-Gündüz,Ürün-A,oee_percent,69.1,,%
2024-01-03,Hat-2-Gündüz,Ürün-A,availability_percent,86.5,,%
2024-01-03,Hat-2-Gündüz,Ürün-A,performance_percent,88.3,,%
2024-01-03,Hat-2-Gündüz,Ürün-A,quality_percent,90.5,,%
2024-01-03,Hat-2-Gündüz,Ürün-A,production_units,925,,adet
2024-01-03,Hat-2-Gündüz,Ürün-A,scrap_units,88,,adet
2024-01-03,Hat-2-Gündüz,Ürün-A,scrap_cost_tl,1494,TL,
2024-01-03,Hat-2-Gündüz,Ürün-A,downtime_hours,1.1,,saat
2024-01-03,Hat-2-Gece,Ürün-A,oee_percent,66.7,,%
2024-01-03,Hat-2-Gece,Ürün-A,availability_percent,85,,%
2024-01-03,Hat-2-Gece,Ürün-A,performance_percent,86.6,,%
2024-01-03,Hat-2-Gece,Ürün-A,quality_percent,90.5,,%
2024-01-03,Hat-2-Gece,Ürün-A,production_units,856,,adet
2024-01-03,Hat-2-Gece,Ürün-A,scrap_units,80,,adet
2024-01-03,Hat-2-Gece,Ürün-A,scrap_cost_tl,1969,TL,
2024-01-03,Hat-2-Gece,Ürün-A,downtime_hours,1.2,,saat
2024-01-03,Hat-2-Gündüz,Ürün-B,oee_percent,79,,%
2024-01-03,Hat-2-Gündüz,Ürün-B,availability_percent,92.7,,%
2024-01-03,Hat-2-Gündüz,Ürün-B,performance_percent,91.1,,%
2024-01-03,Hat-2-Gündüz,Ürün-B,quality_percent,93.5,,%
2024-01-03,Hat-2-Gündüz,Ürün-B,production_units,921,,adet
2024-01-03,Hat-2-Gündüz,Ürün-B,scrap_units,59,,adet
2024-01-03,Hat-2-Gündüz,Ürün-B,scrap_cost_tl,1665,TL,
2024-01-03,Hat-2-Gündüz,Ürün-B,downtime_hours,0.6,,saat
2024-01-03,Hat-2-Gece,Ürün-B,oee_percent,73.7,,%
2024-01-03,Hat-2-Gece,Ürün-B,availability_percent,88.9,,%
2024-01-03,Hat-2-Gece,Ürün-B,performance_percent,88.7,,%
2024-01-03,Hat-2-Gece,Ürün-B,quality_percent,93.5,,%
2024-01-03,Hat-2-Gece,Ürün-B,production_units,1093,,adet
