date,entity,category,metric,value,currency,unit
2023-01-01,Sera-1,Kabak Fidanı,ready_seedlings,3385,,adet
2023-01-01,Sera-1,Kabak Fidanı,days_to_ready,37,,gün
2023-01-01,Sera-1,Kabak Fidanı,cost_per_seedling,1.16,TL,
2023-01-01,Sera-1,Kabak Fidanı,total_cost,3913,TL,
2023-01-01,Sera-2,Domates Fidanı,planted,3817,,adet
2023-01-01,Sera-2,Domates Fidanı,germinated,3244,,adet
2023-01-01,Sera-2,Domates Fidanı,germination_rate,85,,%
2023-01-01,Sera-2,Domates Fidanı,loss_rate,5.8,,%
2023-01-01,Sera-2,Domates Fidanı,ready_seedlings,3055,,adet
2023-01-01,Sera-2,Domates Fidanı,days_to_ready,32,,gün
2023-01-01,Sera-2,Domates Fidanı,cost_per_seedling,1.03,TL,
2023-01-01,Sera-2,Domates Fidanı,total_cost,3134,TL,
2023-01-01,Sera-2,Biber Fidanı,planted,3562,,adet
2023-01-01,Sera-2,Biber Fidanı,germinated,2782,,adet
2023-01-01,Sera-2,Biber Fidanı,germination_rate,78.1,,%
2023-01-01,Sera-2,Biber Fidanı,loss_rate,8.4,,%
2023-01-01,Sera-2,Biber Fidanı,ready_seedlings,2547,,adet
2023-01-01,Sera-2,Biber Fidanı,days_to_ready,26,,gün
2023-01-01,Sera-2,Biber Fidanı,cost_per_seedling,0.99,TL,
2023-01-01,Sera-2,Biber Fidanı,total_cost,2515,TL,
2023-01-01,Sera-2,Patlıcan Fidanı,planted,4325,,adet
2023-01-01,Sera-2,Patlıcan Fidanı,germinated,3881,,adet
2023-01-01,Sera-2,Patlıcan Fidanı,germination_rate,89.7,,%
2023-01-01,Sera-2,Patlıcan Fidanı,loss_rate,10.6,,%
2023-01-01,Sera-2,Patlıcan Fidanı,ready_seedlings,3468,,adet
2023-01-01,Sera-2,Patlıcan Fidanı,days_to_ready,29,,gün
2023-01-01,Sera-2,Patlıcan Fidanı,cost_per_seedling,1.02,TL,
2023-01-01,Sera-2,Patlıcan Fidanı,total_cost,3547,TL,
2023-01-01,Sera-2,Hıyar Fidanı,planted,4351,,adet
2023-01-01,Sera-2,Hıyar Fidanı,germinated,3723,,adet
2023-01-01,Sera-2,Hıyar Fidanı,germination_rate,85.6,,%
2023-01-01,Sera-2,Hıyar Fidanı,loss_rate,5.3,,%
2023-01-01,Sera-2,Hıyar Fidanı,ready_seedlings,3524,,adet
2023-01-01,Sera-2,Hıyar Fidanı,days_to_ready,37,,gün
2023-01-01,Sera-2,Hıyar Fidanı,cost_per_seedling,0.91,TL,
2023-01-01,Sera-2,Hıyar Fidanı,total_cost,3205,TL,
2023-01-01,Sera-2,Kabak Fidanı,planted,4065,,adet
2023-01-01,Sera-2,Kabak Fidanı,germinated,3148,,adet
2023-01-01,Sera-2,Kabak Fidanı,germination_rate,77.5,,%
2023-01-01,Sera-2,Kabak Fidanı,loss_rate,13.6,,%
2023-01-01,Sera-2,Kabak Fidanı,ready_seedlings,2719,,adet
2023-01-01,Sera-2,Kabak Fidanı,days_to_ready,31,,gün
2023-01-01,Sera-2,Kabak Fidanı,cost_per_seedling,1,TL,
2023-01-01,Sera-2,Kabak Fidanı,total_cost,2727,TL,
2023-01-01,Sera-3,Domates Fidanı,planted,4588,,adet
2023-01-01,Sera-3,Domates Fidanı,germinated,3531,,adet
2023-01-01,Sera-3,Domates Fidanı,germination_rate,77,,%
2023-01-01,Sera-3,Domates Fidanı,loss_rate,13.2,,%
2023-01-01,Sera-3,Domates Fidanı,ready_seedlings,3064,,adet
2023-01-01,Sera-3,Domates Fidanı,days_to_ready,26,,gün
2023-01-01,Sera-3,Domates Fidanı,cost_per_seedling,1.17,TL,
2023-01-01,Sera-3,Domates Fidanı,total_cost,3594,TL,
2023-01-01,Sera-3,Biber Fidanı,planted,3661,,adet
2023-01-01,Sera-3,Biber Fidanı,germinated,2848,,adet
2023-01-01,Sera-3,Biber Fidanı,germination_rate,77.8,,%
2023-01-01,Sera-3,Biber Fidanı,loss_rate,10,,%
2023-01-01,Sera-3,Biber Fidanı,ready_seedlings,2562,,adet
2023-01-01,Sera-3,Biber Fidanı,days_to_ready,39,,gün
2023-01-01,Sera-3,Biber Fidanı,cost_per_seedling,0.9,TL,
2023-01-01,Sera-3,Biber Fidanı,total_cost,2311,TL,
2023-01-01,Sera-3,Patlıcan Fidanı,planted,4140,,adet
2023-01-01,Sera-3,Patlıcan Fidanı,germinated,3551,,adet
2023-01-01,Sera-3,Patlıcan Fidanı,germination_rate,85.8,,%
2023-01-01,Sera-3,Patlıcan Fidanı,loss_rate,9.8,,%
2023-01-01,Sera-3,Patlıcan Fidanı,ready_seedlings,3203,,adet
2023-01-01,Sera-3,Patlıcan Fidanı,days_to_ready,36,,gün
2023-01-01,Sera-3,Patlıcan Fidanı,cost_per_seedling,0.92,TL,
2023-01-01,Sera-3,Patlıcan Fidanı,total_cost,2949,TL,
2023-01-01,Sera-3,Hıyar Fidanı,planted,4407,,adet
2023-01-01,Sera-3,Hıyar Fidanı,germinated,3930,,adet
2023-01-01,Sera-3,Hıyar Fidanı,germination_rate,89.2,,%
2023-01-01,Sera-3,Hıyar Fidanı,loss_rate,9.3,,%
2023-01-01,Sera-3,Hıyar Fidanı,ready_seedlings,3564,,adet
2023-01-01,Sera-3,Hıyar Fidanı,days_to_ready,34,,gün
2023-01-01,Sera-3,Hıyar Fidanı,cost_per_seedling,0.92,TL,
2023-01-01,Sera-3,Hıyar Fidanı,total_cost,3261,TL,
2023-01-01,Sera-3,Kabak Fidanı,planted,3644,,adet
2023-01-01,Sera-3,Kabak Fidanı,germinated,3058,,adet
2023-01-01,Sera-3,Kabak Fidanı,germination_rate,83.9,,%
2023-01-01,Sera-3,Kabak Fidanı,loss_rate,5.7,,%
2023-01-01,Sera-3,Kabak Fidanı,ready_seedlings,2883,,adet
2023-01-01,Sera-3,Kabak Fidanı,days_to_ready,35,,gün
2023-01-01,Sera-3,Kabak Fidanı,cost_per_seedling,0.89,TL,
2023-01-01,Sera-3,Kabak Fidanı,total_cost,2573,TL,
2023-01-01,Sera-4,Domates Fidanı,planted,4487,,adet
2023-01-01,Sera-4,Domates Fidanı,germinated,3516,,adet
2023-01-01,Sera-4,Domates Fidanı,germination_rate,78.4,,%
2023-01-01,Sera-4,Domates Fidanı,loss_rate,5.1,,%
2023-01-01,Sera-4,Domates Fidanı,ready_seedlings,3336,,adet
2023-01-01,Sera-4,Domates Fidanı,days_to_ready,29,,gün
2023-01-01,Sera-4,Domates Fidanı,cost_per_seedling,1.07,TL,
2023-01-01,Sera-4,Domates Fidanı,total_cost,3556,TL,
2023-01-01,Sera-4,Biber Fidanı,planted,4473,,adet
2023-01-01,Sera-4,Biber Fidanı,germinated,3842,,adet
2023-01-01,Sera-4,Biber Fidanı,germination_rate,85.9,,%
2023-01-01,Sera-4,Biber Fidanı,loss_rate,11,,%
2023-01-01,Sera-4,Biber Fidanı,ready_seedlings,3418,,adet
2023-01-01,Sera-4,Biber Fidanı,days_to_ready,34,,gün
2023-01-01,Sera-4,Biber Fidanı,cost_per_seedling,0.88,TL,
2023-01-01,Sera-4,Biber Fidanı,total_cost,3004,TL,
2023-01-01,Sera-4,Patlıcan Fidanı,planted,3558,,adet
2023-01-01,Sera-4,Patlıcan Fidanı,germinated,2680,,adet
2023-01-01,Sera-4,Patlıcan Fidanı,germination_rate,75.3,,%
2023-01-01,Sera-4,Patlıcan Fidanı,loss_rate,13.4,,%
2023-01-01,Sera-4,Patlıcan Fidanı,ready_seedlings,2320,,adet
2023-01-01,Sera-4,Patlıcan Fidanı,days_to_ready,35,,gün
2023-01-01,Sera-4,Patlıcan Fidanı,cost_per_seedling,0.87,TL,
2023-01-01,Sera-4,Patlıcan Fidanı,total_cost,2008,TL,
2023-01-01,Sera-4,Hıyar Fidanı,planted,4778,,adet
2023-01-01,Sera-4,Hıyar Fidanı,germinated,4058,,adet
2023-01-01,Sera-4,Hıyar Fidanı,germination_rate,84.9,,%
2023-01-01,Sera-4,Hıyar Fidanı,loss_rate,12.6,,%
2023-01-01,Sera-4,Hıyar Fidanı,ready_seedlings,3545,,adet
2023-01-01,Sera-4,Hıyar Fidanı,days_to_ready,34,,gün
2023-01-01,Sera-4,Hıyar Fidanı,cost_per_seedling,0.94,TL,
2023-01-01,Sera-4,Hıyar Fidanı,total_cost,3324,TL,
2023-01-01,Sera-4,Kabak Fidanı,planted,4036,,adet
2023-01-01,Sera-4,Kabak Fidanı,germinated,3133,,adet
2023-01-01,Sera-4,Kabak Fidanı,germination_rate,77.6,,%
2023-01-01,Sera-4,Kabak Fidanı,loss_rate,7.1,,%
2023-01-01,Sera-4,Kabak Fidanı,ready_seedlings,2911,,adet
2023-01-01,Sera-4,Kabak Fidanı,days_to_ready,36,,gün
2023-01-01,Sera-4,Kabak Fidanı,cost_per_seedling,1.09,TL,
2023-01-01,Sera-4,Kabak Fidanı,total_cost,3179,TL,
2023-02-01,Sera-1,Domates Fidanı,planted,10745,,adet
2023-02-01,Sera-1,Domates Fidanı,germinated,9487,,adet
2023-02-01,Sera-1,Domates Fidanı,germination_rate,88.3,,%
2023-02-01,Sera-1,Domates Fidanı,loss_rate,5.9,,%
2023-02-01,Sera-1,Domates Fidanı,ready_seedlings,8928,,adet
2023-02-01,Sera-1,Domates Fidanı,days_to_ready,31,,gün
2023-02-01,Sera-1,Domates Fidanı,cost_per_seedling,1.06,TL,
2023-02-01,Sera-1,Domates Fidanı,total_cost,9477,TL,
2023-02-01,Sera-1,Biber Fidanı,planted,8745,,adet
2023-02-01,Sera-1,Biber Fidanı,germinated,6759,,adet
2023-02-01,Sera-1,Biber Fidanı,germination_rate,77.3,,%
2023-02-01,Sera-1,Biber Fidanı,loss_rate,8.8,,%
2023-02-01,Sera-1,Biber Fidanı,ready_seedlings,6167,,adet
2023-02-01,Sera-1,Biber Fidanı,days_to_ready,39,,gün
2023-02-01,Sera-1,Biber Fidanı,cost_per_seedling,0.83,TL,
2023-02-01,Sera-1,Biber Fidanı,total_cost,5145,TL,
2023-02-01,Sera-1,Patlıcan Fidanı,planted,9392,,adet
2023-02-01,Sera-1,Patlıcan Fidanı,germinated,7624,,adet
2023-02-01,Sera-1,Patlıcan Fidanı,germination_rate,81.2,,%
2023-02-01,Sera-1,Patlıcan Fidanı,loss_rate,14,,%
2023-02-01,Sera-1,Patlıcan Fidanı,ready_seedlings,6558,,adet
2023-02-01,Sera-1,Patlıcan Fidanı,days_to_ready,29,,gün
2023-02-01,Sera-1,Patlıcan Fidanı,cost_per_seedling,0.97,TL,
2023-02-01,Sera-1,Patlıcan Fidanı,total_cost,6392,TL,
2023-02-01,Sera-1,Hıyar Fidanı,planted,9188,,adet
2023-02-01,Sera-1,Hıyar Fidanı,germinated,7664,,adet
2023-02-01,Sera-1,Hıyar Fidanı,germination_rate,83.4,,%
2023-02-01,Sera-1,Hıyar Fidanı,loss_rate,14.1,,%
2023-02-01,Sera-1,Hıyar Fidanı,ready_seedlings,6583,,adet
2023-02-01,Sera-1,Hıyar Fidanı,days_to_ready,31,,gün
2023-02-01,Sera-1,Hıyar Fidanı,cost_per_seedling,1.08,TL,
2023-02-01,Sera-1,Hıyar Fidanı,total_cost,7079,TL,
2023-02-01,Sera-1,Kabak Fidanı,planted,8780,,adet
2023-02-01,Sera-1,Kabak Fidanı,germinated,7018,,adet
2023-02-01,Sera-1,Kabak Fidanı,germination_rate,79.9,,%
2023-02-01,Sera-1,Kabak Fidanı,loss_rate,8.9,,%
2023-02-01,Sera-1,Kabak Fidanı,ready_seedlings,6394,,adet
2023-02-01,Sera-1,Kabak Fidanı,days_to_ready,26,,gün
2023-02-01,Sera-1,Kabak Fidanı,cost_per_seedling,1.19,TL,
2023-02-01,Sera-1,Kabak Fidanı,total_cost,7587,TL,
2023-02-01,Sera-2,Domates Fidanı,planted,9003,,adet
2023-02-01,Sera-2,Domates Fidanı,germinated,7005,,adet
2023-02-01,Sera-2,Domates Fidanı,germination_rate,77.8,,%
2023-02-01,Sera-2,Domates Fidanı,loss_rate,9.6,,%
2023-02-01,Sera-2,Domates Fidanı,ready_seedlings,6330,,adet
2023-02-01,Sera-2,Domates Fidanı,days_to_ready,36,,gün
2023-02-01,Sera-2,Domates Fidanı,cost_per_seedling,0.91,TL,
2023-02-01,Sera-2,Domates Fidanı,total_cost,5763,TL,
2023-02-01,Sera-2,Biber Fidanı,planted,10460,,adet
2023-02-01,Sera-2,Biber Fidanı,germinated,8996,,adet
2023-02-01,Sera-2,Biber Fidanı,germination_rate,86,,%
2023-02-01,Sera-2,Biber Fidanı,loss_rate,11.9,,%
2023-02-01,Sera-2,Biber Fidanı,ready_seedlings,7921,,adet
2023-02-01,Sera-2,Biber Fidanı,days_to_ready,33,,gün
2023-02-01,Sera-2,Biber Fidanı,cost_per_seedling,0.98,TL,
2023-02-01,Sera-2,Biber Fidanı,total_cost,7772,TL,
2023-02-01,Sera-2,Patlıcan Fidanı,planted,8859,,adet
2023-02-01,Sera-2,Patlıcan Fidanı,germinated,7168,,adet
2023-02-01,Sera-2,Patlıcan Fidanı,germination_rate,80.9,,%
2023-02-01,Sera-2,Patlıcan Fidanı,loss_rate,5.8,,%
2023-02-01,Sera-2,Patlıcan Fidanı,ready_seedlings,6751,,adet
2023-02-01,Sera-2,Patlıcan Fidanı,days_to_ready,37,,gün
2023-02-01,Sera-2,Patlıcan Fidanı,cost_per_seedling,1.15,TL,
2023-02-01,Sera-2,Patlıcan Fidanı,total_cost,7737,TL,
2023-02-01,Sera-2,Hıyar Fidanı,planted,9752,,adet
2023-02-01,Sera-2,Hıyar Fidanı,germinated,8332,,adet
2023-02-01,Sera-2,Hıyar Fidanı,germination_rate,85.4,,%
2023-02-01,Sera-2,Hıyar Fidanı,loss_rate,15,,%
2023-02-01,Sera-2,Hıyar Fidanı,ready_seedlings,7084,,adet
2023-02-01,Sera-2,Hıyar Fidanı,days_to_ready,35,,gün
2023-02-01,Sera-2,Hıyar Fidanı,cost_per_seedling,0.99,TL,
2023-02-01,Sera-2,Hıyar Fidanı,total_cost,7009,TL,
2023-02-01,Sera-2,Kabak Fidanı,planted,8985,,adet
2023-02-01,Sera-2,Kabak Fidanı,germinated,7121,,adet
2023-02-01,Sera-2,Kabak Fidanı,germination_rate,79.3,,%
2023-02-01,Sera-2,Kabak Fidanı,loss_rate,13,,%
2023-02-01,Sera-2,Kabak Fidanı,ready_seedlings,6193,,adet
2023-02-01,Sera-2,Kabak Fidanı,days_to_ready,39,,gün
2023-02-01,Sera-2,Kabak Fidanı,cost_per_seedling,0.92,TL,
2023-02-01,Sera-2,Kabak Fidanı,total_cost,5725,TL,
2023-02-01,Sera-3,Domates Fidanı,planted,8468,,adet
2023-02-01,Sera-3,Domates Fidanı,germinated,6356,,adet
2023-02-01,Sera-3,Domates Fidanı,germination_rate,75.1,,%
2023-02-01,Sera-3,Domates Fidanı,loss_rate,12,,%
2023-02-01,Sera-3,Domates Fidanı,ready_seedlings,5590,,adet
2023-02-01,Sera-3,Domates Fidanı,days_to_ready,27,,gün
2023-02-01,Sera-3,Domates Fidanı,cost_per_seedling,0.95,TL,
2023-02-01,Sera-3,Domates Fidanı,total_cost,5294,TL,
2023-02-01,Sera-3,Biber Fidanı,planted,8380,,adet
2023-02-01,Sera-3,Biber Fidanı,germinated,6502,,adet
2023-02-01,Sera-3,Biber Fidanı,germination_rate,77.6,,%
2023-02-01,Sera-3,Biber Fidanı,loss_rate,13.2,,%
2023-02-01,Sera-3,Biber Fidanı,ready_seedlings,5641,,adet
2023-02-01,Sera-3,Biber Fidanı,days_to_ready,25,,gün
2023-02-01,Sera-3,Biber Fidanı,cost_per_seedling,1.12,TL,
2023-02-01,Sera-3,Biber Fidanı,total_cost,6297,TL,
2023-02-01,Sera-3,Patlıcan Fidanı,planted,9849,,adet
2023-02-01,Sera-3,Patlıcan Fidanı,germinated,8775,,adet
2023-02-01,Sera-3,Patlıcan Fidanı,germination_rate,89.1,,%
2023-02-01,Sera-3,Patlıcan Fidanı,loss_rate,11.7,,%
2023-02-01,Sera-3,Patlıcan Fidanı,ready_seedlings,7749,,adet
2023-02-01,Sera-3,Patlıcan Fidanı,days_to_ready,37,,gün
2023-02-01,Sera-3,Patlıcan Fidanı,cost_per_seedling,1.01,TL,
2023-02-01,Sera-3,Patlıcan Fidanı,total_cost,7820,TL,
2023-02-01,Sera-3,Hıyar Fidanı,planted,9321,,adet
2023-02-01,Sera-3,Hıyar Fidanı,germinated,7122,,adet
2023-02-01,Sera-3,Hıyar Fidanı,germination_rate,76.4,,%
2023-02-01,Sera-3,Hıyar Fidanı,loss_rate,11.9,,%
2023-02-01,Sera-3,Hıyar Fidanı,ready_seedlings,6272,,adet
2023-02-01,Sera-3,Hıyar Fidanı,days_to_ready,35,,gün
2023-02-01,Sera-3,Hıyar Fidanı,cost_per_seedling,1.03,TL,
2023-02-01,Sera-3,Hıyar Fidanı,total_cost,6454,TL,
2023-02-01,Sera-3,Kabak Fidanı,planted,10096,,adet
2023-02-01,Sera-3,Kabak Fidanı,germinated,8924,,adet
2023-02-01,Sera-3,Kabak Fidanı,germination_rate,88.4,,%
2023-02-01,Sera-3,Kabak Fidanı,loss_rate,13.2,,%
2023-02-01,Sera-3,Kabak Fidanı,ready_seedlings,7743,,adet
2023-02-01,Sera-3,Kabak Fidanı,days_to_ready,28,,gün
2023-02-01,Sera-3,Kabak Fidanı,cost_per_seedling,0.98,TL,
2023-02-01,Sera-3,Kabak Fidanı,total_cost,7575,TL,
2023-02-01,Sera-4,Domates Fidanı,planted,8500,,adet
2023-02-01,Sera-4,Domates Fidanı,germinated,7290,,adet
2023-02-01,Sera-4,Domates Fidanı,germination_rate,85.8,,%
2023-02-01,Sera-4,Domates Fidanı,loss_rate,13,,%
2023-02-01,Sera-4,Domates Fidanı,ready_seedlings,6341,,adet
2023-02-01,Sera-4,Domates Fidanı,days_to_ready,29,,gün
2023-02-01,Sera-4,Domates Fidanı,cost_per_seedling,1.09,TL,
2023-02-01,Sera-4,Domates Fidanı,total_cost,6889,TL,
2023-02-01,Sera-4,Biber Fidanı,planted,8259,,adet
2023-02-01,Sera-4,Biber Fidanı,germinated,7368,,adet
2023-02-01,Sera-4,Biber Fidanı,germination_rate,89.2,,%
2023-02-01,Sera-4,Biber Fidanı,loss_rate,9.4,,%
2023-02-01,Sera-4,Biber Fidanı,ready_seedlings,6678,,adet
2023-02-01,Sera-4,Biber Fidanı,days_to_ready,37,,gün
2023-02-01,Sera-4,Biber Fidanı,cost_per_seedling,0.99,TL,
2023-02-01,Sera-4,Biber Fidanı,total_cost,6612,TL,
2023-02-01,Sera-4,Patlıcan Fidanı,planted,8468,,adet
2023-02-01,Sera-4,Patlıcan Fidanı,germinated,6694,,adet
2023-02-01,Sera-4,Patlıcan Fidanı,germination_rate,79.1,,%
2023-02-01,Sera-4,Patlıcan Fidanı,loss_rate,9.8,,%
2023-02-01,Sera-4,Patlıcan Fidanı,ready_seedlings,6037,,adet
2023-02-01,Sera-4,Patlıcan Fidanı,days_to_ready,39,,gün
2023-02-01,Sera-4,Patlıcan Fidanı,cost_per_seedling,0.99,TL,
2023-02-01,Sera-4,Patlıcan Fidanı,total_cost,5984,TL,
2023-02-01,Sera-4,Hıyar Fidanı,planted,10280,,adet
2023-02-01,Sera-4,Hıyar Fidanı,germinated,7967,,adet
2023-02-01,Sera-4,Hıyar Fidanı,germination_rate,77.5,,%
2023-02-01,Sera-4,Hıyar Fidanı,loss_rate,13.6,,%
2023-02-01,Sera-4,Hıyar Fidanı,ready_seedlings,6886,,adet
2023-02-01,Sera-4,Hıyar Fidanı,days_to_ready,25,,gün
2023-02-01,Sera-4,Hıyar Fidanı,cost_per_seedling,1,TL,
2023-02-01,Sera-4,Hıyar Fidanı,total_cost,6861,TL,
2023-02-01,Sera-4,Kabak Fidanı,planted,8844,,adet
2023-02-01,Sera-4,Kabak Fidanı,germinated,7793,,adet
2023-02-01,Sera-4,Kabak Fidanı,germination_rate,88.1,,%
2023-02-01,Sera-4,Kabak Fidanı,loss_rate,10.2,,%
2023-02-01,Sera-4,Kabak Fidanı,ready_seedlings,6997,,adet
2023-02-01,Sera-4,Kabak Fidanı,days_to_ready,25,,gün
2023-02-01,Sera-4,Kabak Fidanı,cost_per_seedling,1.13,TL,
2023-02-01,Sera-4,Kabak Fidanı,total_cost,7917,TL,
2023-03-01,Sera-1,Domates Fidanı,planted,8243,,adet
2023-03-01,Sera-1,Domates Fidanı,germinated,7152,,adet
2023-03-01,Sera-1,Domates Fidanı,germination_rate,86.8,,%
2023-03-01,Sera-1,Domates Fidanı,loss_rate,11.8,,%
2023-03-01,Sera-1,Domates Fidanı,ready_seedlings,6304,,adet
2023-03-01,Sera-1,Domates Fidanı,days_to_ready,39,,gün
2023-03-01,Sera-1,Domates Fidanı,cost_per_seedling,0.83,TL,
2023-03-01,Sera-1,Domates Fidanı,total_cost,5252,TL,
2023-03-01,Sera-1,Biber Fidanı,planted,9764,,adet
2023-03-01,Sera-1,Biber Fidanı,germinated,7631,,adet
2023-03-01,Sera-1,Biber Fidanı,germination_rate,78.2,,%
2023-03-01,Sera-1,Biber Fidanı,loss_rate,10.9,,%
2023-03-01,Sera-1,Biber Fidanı,ready_seedlings,6801,,adet
2023-03-01,Sera-1,Biber Fidanı,days_to_ready,32,,gün
2023-03-01,Sera-1,Biber Fidanı,cost_per_seedling,1.03,TL,
2023-03-01,Sera-1,Biber Fidanı,total_cost,6983,TL,
2023-03-01,Sera-1,Patlıcan Fidanı,planted,11054,,adet
2023-03-01,Sera-1,Patlıcan Fidanı,germinated,9854,,adet
2023-03-01,Sera-1,Patlıcan Fidanı,germination_rate,89.2,,%
2023-03-01,Sera-1,Patlıcan Fidanı,loss_rate,12.2,,%
2023-03-01,Sera-1,Patlıcan Fidanı,ready_seedlings,8647,,adet
2023-03-01,Sera-1,Patlıcan Fidanı,days_to_ready,26,,gün
2023-03-01,Sera-1,Patlıcan Fidanı,cost_per_seedling,0.94,TL,
2023-03-01,Sera-1,Patlıcan Fidanı,total_cost,8125,TL,
2023-03-01,Sera-1,Hıyar Fidanı,planted,9260,,adet
2023-03-01,Sera-1,Hıyar Fidanı,germinated,6968,,adet
2023-03-01,Sera-1,Hıyar Fidanı,germination_rate,75.3,,%
2023-03-01,Sera-1,Hıyar Fidanı,loss_rate,9.2,,%
2023-03-01,Sera-1,Hıyar Fidanı,ready_seedlings,6327,,adet
2023-03-01,Sera-1,Hıyar Fidanı,days_to_ready,31,,gün
2023-03-01,Sera-1,Hıyar Fidanı,cost_per_seedling,0.88,TL,
2023-03-01,Sera-1,Hıyar Fidanı,total_cost,5591,TL,
2023-03-01,Sera-1,Kabak Fidanı,planted,8779,,adet
2023-03-01,Sera-1,Kabak Fidanı,germinated,7758,,adet
2023-03-01,Sera-1,Kabak Fidanı,germination_rate,88.4,,%
2023-03-01,Sera-1,Kabak Fidanı,loss_rate,9.4,,%
2023-03-01,Sera-1,Kabak Fidanı,ready_seedlings,7030,,adet
2023-03-01,Sera-1,Kabak Fidanı,days_to_ready,36,,gün
2023-03-01,Sera-1,Kabak Fidanı,cost_per_seedling,0.9,TL,
2023-03-01,Sera-1,Kabak Fidanı,total_cost,6334,TL,
2023-03-01,Sera-2,Domates Fidanı,planted,9065,,adet
2023-03-01,Sera-2,Domates Fidanı,germinated,8075,,adet
2023-03-01,Sera-2,Domates Fidanı,germination_rate,89.1,,%
2023-03-01,Sera-2,Domates Fidanı,loss_rate,9.2,,%
2023-03-01,Sera-2,Domates Fidanı,ready_seedlings,7328,,adet
2023-03-01,Sera-2,Domates Fidanı,days_to_ready,25,,gün
2023-03-01,Sera-2,Domates Fidanı,cost_per_seedling,0.92,TL,
2023-03-01,Sera-2,Domates Fidanı,total_cost,6717,TL,
2023-03-01,Sera-2,Biber Fidanı,planted,10243,,adet
2023-03-01,Sera-2,Biber Fidanı,germinated,8320,,adet
2023-03-01,Sera-2,Biber Fidanı,germination_rate,81.2,,%
2023-03-01,Sera-2,Biber Fidanı,loss_rate,13.6,,%
2023-03-01,Sera-2,Biber Fidanı,ready_seedlings,7186,,adet
2023-03-01,Sera-2,Biber Fidanı,days_to_ready,27,,gün
2023-03-01,Sera-2,Biber Fidanı,cost_per_seedling,0.82,TL,
2023-03-01,Sera-2,Biber Fidanı,total_cost,5905,TL,
2023-03-01,Sera-2,Patlıcan Fidanı,planted,8097,,adet
2023-03-01,Sera-2,Patlıcan Fidanı,germinated,6321,,adet
2023-03-01,Sera-2,Patlıcan Fidanı,germination_rate,78.1,,%
2023-03-01,Sera-2,Patlıcan Fidanı,loss_rate,14.7,,%
2023-03-01,Sera-2,Patlıcan Fidanı,ready_seedlings,5389,,adet
2023-03-01,Sera-2,Patlıcan Fidanı,days_to_ready,34,,gün
2023-03-01,Sera-2,Patlıcan Fidanı,cost_per_seedling,0.92,TL,
2023-03-01,Sera-2,Patlıcan Fidanı,total_cost,4983,TL,
2023-03-01,Sera-2,Hıyar Fidanı,planted,9931,,adet
2023-03-01,Sera-2,Hıyar Fidanı,germinated,8102,,adet
